id;texto;setor_destino;canal;urgencia_referencia;particao_recomendada
ATE-00218;"Por favor, quero entender uma cobrança na mensalidade; além disso, também preciso de orientação sobre uma disciplina.";financeiro;email;alta;teste
ATE-00219;Minha matricula não aparece corretamente;secretaria_academica;telefone;baixa;treino
ATE-00220;Olá, preciso solicitar um histórico escolar.;secretaria_academica;telefone;baixa;treino
ATE-00221;preciso de orientação sobre uma decisão acadêmica que não é apenas cadastral, mas tenho ainda outra questão: não consigo entrar no portal.;coordenacao;email;alta;treino
ATE-00222;Solicito orientação: preciso corrigir meus dados acadêmicos e, em paralelo, há uma questão pedagógica que preciso avaliar.;secretaria_academica;telefone;alta;treino
ATE-00223;Oi, preciso solicitar aproveitamento de documentação já entregue;secretaria_academica;portal;baixa;treino
ATE-00224;Bom dia, minha matricula não aparece corretamente Preciso de um retorno.;secretaria_academica;portal;media;treino
ATE-00225;oi, meu pagamento ainda não foi reconhecido.;financeiro;email;media;validacao
ATE-00226;o acesso à biblioteca digital falhou, mas o que preciso resolver primeiro é que o desconto da mensalidade não apareceu.;financeiro;email;media;teste
ATE-00227;"QUERIA UMA ORIENTAÇÃO, PRECISO ATUALIZAR UM DOCUMENTO DA MATRÍCULA; ALÉM DISSO, O BOLETO CONTINUA PENDENTE. CONSEGUEM ME ORIENTAR?";secretaria_academica;portal;media;treino
ATE-00228;só queria entender, não consigo abrir o ambiente virtual? agradeço se puderem olhar isso.;suporte_tecnico;telefone;media;treino
ATE-00229;Então, quero entender o procedimento de trancamento. Obrigada.;secretaria_academica;chat;alta;treino
ATE-00230;A devolução de um livro ainda não foi registrada?;biblioteca;telefone;media;treino
ATE-00231;preciso confirmar um estorno e também minha matrícula não aparece corretamente.;financeiro;email;baixa;treino
ATE-00232;Pessoal, o link de recuperação de senha não chega? Agradeço se puderem olhar isso.;suporte_tecnico;email;media;treino
ATE-00233;Gente, fiz o pagamento e ainda aparece pendência?;financeiro;chat;media;treino
ATE-00234;O boleto continua pendente. Minha solicitação principal é: preciso falar com a coordenacao sobre meu planejamento acadêmico.;coordenacao;chat;media;treino
ATE-00235;Também tenho uma pendência de empréstimo. Minha solicitação principal é: quero negociar uma pendência financeira.;financeiro;telefone;alta;treino
ATE-00236;"meu pagamento ainda não foi reconhecido; além disso, minha matrícula mostra uma informação estranha.";financeiro;presencial;alta;treino
ATE-00237;"Preciso de orientação sobre uma decisão acadêmica que não é apenas cadastral; além disso, tenho dúvida sobre um registro.";coordenacao;telefone;alta;treino
ATE-00238;Preciso de orientação sobre uma decisão acadêmica que não é apenas cadastral e também um livro devolvido ainda aparece comigo.;coordenacao;telefone;baixa;treino
ATE-00239;Preciso de ajuda, tenho um problema recorrente em uma turma e preciso de orientação? Agradeço se puderem olhar isso.;coordenacao;presencial;media;teste
ATE-00240;Estou com uma dúvida, o desconto da mensalidade não apareceu. Conseguem me orientar?;financeiro;presencial;alta;treino
ATE-00241;"Minha matrícula não aparece corretamente; situação observada para resolver ainda este mês.";secretaria_academica;email;media;treino
ATE-00242;preciso de orientação sobre uma decisão acadêmica q não é apenas cadastral;coordenacao;telefone;baixa;treino
ATE-00243;Por favor, preciso atualizar um documento da matrícula.;secretaria_academica;email;media;treino
ATE-00244;Minha matrícula mostra uma informação estranha. Minha solicitação principal é: fiz o pagamento e ainda aparece pendência.;financeiro;telefone;media;validacao
ATE-00245;Não consigo abrir o ambiente virtual, desde a última atualização do sistema.;suporte_tecnico;email;alta;validacao
ATE-00246;Minha matrícula não aparece corretamente e, em paralelo, o boleto continua pendente.;secretaria_academica;presencial;baixa;teste
ATE-00247;Também preciso de orientação sobre uma disciplina. Minha solicitação principal é: preciso corrigir meus dados acadêmicos.;secretaria_academica;presencial;baixa;treino
ATE-00248;Oi, a página apresenta erro quando tento acessar?;suporte_tecnico;telefone;alta;treino
ATE-00249;a plataforma fica em tela branca. Isso aconteceu depois de consultar as orientações disponíveis.;suporte_tecnico;email;media;treino
ATE-00250;Estou com uma dúvida, o comprovante foi enviado, mas o débito continua aberto e, em paralelo, também tenho uma pendência de empréstimo. Obrigado.;financeiro;telefone;alta;teste
ATE-00251;Também preciso confirmar um documento acadêmico, mas o que preciso resolver primeiro é que não consigo abrir o ambiente virtual.;suporte_tecnico;telefone;alta;treino
ATE-00252;"Quero negociar uma pendência financeira; ao mesmo tempo, preciso renovar um livro.";biblioteca;email;media;teste
ATE-00253;quero negociar uma pendência financeira, para resolver ainda este mês.;financeiro;portal;baixa;treino
ATE-00254;Gente, quero discutir uma decisão acadêmica, mas o que preciso resolver primeiro é que preciso renovar um livro.;biblioteca;chat;media;treino
ATE-00255;Tenho um problema recorrente em uma turma e preciso de orientação.;coordenacao;telefone;baixa;treino
ATE-00256;Gostaria de solicitar apoio: preciso corrigir meus dados acadêmicos.;secretaria_academica;chat;media;teste
ATE-00257;Então, preciso de orientação sobre uma decisão acadêmica que não é apenas cadastral.;coordenacao;portal;media;treino
ATE-00258;Olá, há uma questão pedagógica que preciso avaliar. Minha solicitação principal é: preciso saber o horário de atendimento da biblioteca. Agradeço se puderem olhar isso.;biblioteca;email;media;treino
ATE-00259;Oi, meu pagamento ainda não foi reconhecido, para conseguir seguir com o processo.;financeiro;portal;media;validacao
ATE-00260;Registro a seguinte situação: preciso confirmar um estorno e, em paralelo, também preciso de orientação sobre uma disciplina.;financeiro;telefone;media;treino
ATE-00261;Preciso de ajuda, quero entender o procedimento de trancamento e, em paralelo, o boleto continua pendente. Como resolvo?;secretaria_academica;telefone;alta;treino
ATE-00262;não consigo entrar no portal;suporte_tecnico;telefone;alta;treino
ATE-00263;Então, preciso confirmar um estorno;financeiro;presencial;media;validacao
ATE-00264;Olá, um livro devolvido ainda aparece comigo? Agradeço se puderem olhar isso.;biblioteca;chat;baixa;treino
ATE-00265;Preciso de informações sobre vencimento e juros, para resolver ainda este mês.;financeiro;presencial;baixa;treino
ATE-00266;Por favor, bom dia, tenho um problema recorrente em uma turma e preciso de orientação Isso pode ser verificado, por favor?;coordenacao;presencial;alta;treino
ATE-00267;gente, também preciso confirmar um documento acadêmico, mas o que preciso resolver primeiro é que a devolução de um livro ainda não foi registrada.;biblioteca;presencial;baixa;teste
ATE-00268;"Olá, preciso confirmar um estorno; além disso, também preciso confirmar um documento acadêmico";financeiro;presencial;baixa;treino
ATE-00269;Então, preciso saber o horário de atendimento da biblioteca, mas tenho ainda outra questão: uma disciplina não consta no meu registro.;biblioteca;presencial;alta;treino
ATE-00270;bom dia, preciso da segunda via do boleto. além disso, não consigo acessar a base de periódicos. isso pode ser verificado, por favor?;biblioteca;email;alta;validacao
ATE-00271;Não consigo visualizar o boleto deste mês. Isso aconteceu antes do prazo informado.;financeiro;portal;baixa;validacao
ATE-00272;Preciso consultar uma pendência de empréstimo e, em paralelo, tenho dúvida sobre um pagamento.;biblioteca;telefone;media;treino
ATE-00273;Tenho dúvida sobre um registro, mas o que preciso resolver primeiro é que quero orientação sobre uma situação com uma disciplina;coordenacao;portal;baixa;treino
ATE-00274;Só queria entender, não consigo acessar a base de periódicos? Fico no aguardo.;biblioteca;email;media;validacao
ATE-00275;"Oi, meu nome saiu incorreto em um documento acadêmico; além disso, meu login falha às vezes.";secretaria_academica;email;media;teste
ATE-00276;Meu acesso está bloqueado?!;suporte_tecnico;chat;alta;validacao
ATE-00277;O sistema fecha antes de concluir a operação;suporte_tecnico;email;baixa;treino
ATE-00278;"Oi, quero saber sobre a emissão de declaração; ao mesmo tempo, preciso discutir equivalência de conteúdo entre disciplinas.";coordenacao;telefone;baixa;treino
ATE-00279;"Então, quero confirmar a multa de um empréstimo atrasado; ao mesmo tempo, não consigo entrar no portal.";suporte_tecnico;email;baixa;treino
ATE-00280;"Quero entender uma cobrança na mensalidade; situação observada nesta semana.";financeiro;email;media;treino
ATE-00281;Preciso saber o horário de atendimento da biblioteca e, em paralelo, o portal também está dando erro!;biblioteca;email;media;treino
ATE-00282;Solicito orientação: só queria entender, também tenho uma pendência de empréstimo, mas o que preciso resolver primeiro é que quero saber sobre a emissão de declaração. Conseguem me orientar?;secretaria_academica;portal;baixa;treino
ATE-00283;Então, não consigo acessar a base de periódicos;biblioteca;telefone;media;treino
ATE-00284;"Gente, meu acesso está bloqueado; situação observada desde o começo da semana.";suporte_tecnico;chat;alta;teste
ATE-00285;meu acesso está bloqueado 😤!;suporte_tecnico;email;baixa;validacao
ATE-00286;"QUERO ENTENDER UMA COBRANÇA NA MENSALIDADE; ALÉM DISSO, TAMBÉM TENHO UMA PENDÊNCIA DE EMPRÉSTIMO.";financeiro;presencial;media;validacao
ATE-00287;Bom dia, preciso consultar uma pendência de empréstimo. Obrigado.;biblioteca;telefone;baixa;treino
ATE-00288;Oi, pessoal, minha senha não funciona Conseguem me orientar?;suporte_tecnico;email;baixa;treino
ATE-00289;"meu pagamento ainda não foi reconhecido; além disso, o portal também está dando erro.";financeiro;telefone;baixa;treino
ATE-00290;Não consigo abrir o ambiente virtual e, em paralelo, também tenho uma pendência de empréstimo.;suporte_tecnico;presencial;baixa;treino
ATE-00291;só queria entender, minha matrícula não aparece corretamente? obrigado.;secretaria_academica;email;alta;treino
ATE-00292;olá, preciso falar com a coordenação sobre meu planejamento acadêmico;coordenacao;telefone;alta;treino
ATE-00293;Gostaria de solicitar apoio: quero entender uma cobrança na mensalidade.;financeiro;presencial;media;validacao
ATE-00294;UMA DISCIPLINA NÃO CONSTA NO MEU REGISTRO;secretaria_academica;telefone;baixa;treino
ATE-00295;PRECISO SOLICITAR UM HISTÓRICO ESCOLAR?;secretaria_academica;telefone;media;treino
ATE-00296;Gostaria de registrar, fiz o pagamento e ainda aparece pendência Preciso de um retorno.;financeiro;presencial;baixa;treino
ATE-00297;"por favor, preciso avaliar uma situação excepcional no meu percurso acadêmico; além disso, preciso conferir um livro. agradeço se puderem olhar isso.";coordenacao;email;alta;treino
ATE-00298;"só queria entender, meu nome saiu incorreto em um documento acadêmico; além disso, preciso conferir um livro. isso pode ser verificado, por favor?";secretaria_academica;chat;media;treino
ATE-00299;Alguém consegue me ajudar, uma disciplina não consta no meu registro Preciso de um retorno.;secretaria_academica;presencial;media;validacao
ATE-00300;Uma disciplina não consta no meu registro. Isso aconteceu depois de tentar pelo portal.;secretaria_academica;email;media;treino
ATE-00301;minha senha não funciona;suporte_tecnico;presencial;media;treino
ATE-00302;Quero orientação sobre uma situação com uma disciplina. Isso aconteceu depois de tentar pelo portal.;coordenacao;email;media;teste
ATE-00303;Por favor, meu login falha às vezes. Minha solicitação principal é: o desconto da mensalidade não apareceu.;financeiro;email;baixa;treino
ATE-00304;Tenho um problema recorrente em uma turma e preciso de orientação;coordenacao;portal;alta;treino
ATE-00305;Para conseguir seguir com o processo, minha matrícula não aparece corretamente.;secretaria_academica;portal;media;treino
ATE-00306;Quero confirmar o status da rematrícula e, em paralelo, não consigo acessar uma tela do sistema. Isso aconteceu depois de consultar as orientações disponíveis.;secretaria_academica;chat;alta;treino
ATE-00307;Registro a seguinte situação: boa tarde, tenho dúvida sobre um pagamento, mas o que preciso resolver primeiro é que uma disciplina não consta no meu registro. Agradeço se puderem olhar isso.;secretaria_academica;chat;media;treino
ATE-00308;quero saber sobre a emissão de declaração. além disso, preciso avaliar uma situação excepcional no meu percurso acadêmico.;coordenacao;telefone;alta;treino
